tot_fw_pk,tot_bw_pk,tot_l_fw_pkt,fw_pkt_l_max,fw_pkt_l_min,fw_pkt_l_avg,fw_pkt_l_std,tot_l_bw_pkt,bw_pkt_l_max,bw_pkt_l_min,bw_pkt_l_avg,bw_pkt_l_std,fl_dur,fw_fl_byt_s,bw_fl_byt_s,fw_iat_tot,fw_iat_avg,fw_iat_std,fw_iat_max,fw_iat_min,bw_iat_tot,bw_iat_avg,bw_iat_std,bw_iat_max,bw_iat_min,Label_code,Label_Desc
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00029015541076660156,375660.75267050124,212517146.71487263,4e-05,2e-05,2.8284271247461902e-05,4e-05,0.0,0.005658,0.0014145,0.0026084943933234743,0.005325,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0003211498260498047,339405.44617668894,192006954.38158873,1.5e-05,7.5e-06,1.0606601717798212e-05,1.5e-05,0.0,0.0055969999999999995,0.0013992499999999999,0.00255989991666341,0.005233,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0002551078796386719,427270.22056074766,241713427.6186916,1.7e-05,8.5e-06,1.2020815280171307e-05,1.7e-05,0.0,0.003359,0.00083975,0.001484009068930061,0.003059,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0002601146697998047,419045.9541704858,237060831.85334554,1.8e-05,9e-06,1.2727922061357856e-05,1.8e-05,0.0,0.005562999999999999,0.0013907499999999998,0.002575502200219082,0.005252,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00020503997802734375,531603.646511628,300736473.89767444,4e-05,2e-05,2.8284271247461902e-05,4e-05,0.0,0.005445,0.00136125,0.002558776058326845,0.005197,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00032806396484375,332252.27906976745,187960296.1860465,3.9e-05,1.95e-05,2.7577164466275353e-05,3.9e-05,0.0,0.005673,0.00141825,0.0025907080595852553,0.005302,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0003478527069091797,313351.0185058259,177267558.2947224,0.000161,8.05e-05,0.00011384419177103415,0.000161,0.0,0.005645,0.00141125,0.0025660776001516397,0.005253,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00020313262939453125,536595.2300469483,303560290.5539906,4e-05,2e-05,2.8284271247461902e-05,4e-05,0.0,0.005338,0.0013345,0.002505310426540658,0.00509,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00017213821411132812,633212.0997229917,358217960.59833795,4e-05,2e-05,2.8284271247461902e-05,4e-05,0.0,0.005441,0.00136025,0.0025790931707352746,0.005227,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00019693374633789062,553485.636803874,313115457.08474576,1.6e-05,8e-06,1.131370849898476e-05,1.6e-05,0.0,0.005377,0.00134425,0.0025314984199086518,0.005139,0.0,0,Benign
