urb_id,urb_type,transfer_type,endpoint_number,urb_direction,device_number,bus_number,setup_request,data_flag,urb_sec,urb_usec,urb_status,urb_length,data_length,urb_unusedsetup_header,payload_data
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,952464,0,8,8,0,(0\, 252\, 252\, 0\, 252\, 255\, 252\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,952472,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,960526,0,8,8,0,(0\, 254\, 254\, 0\, 254\, 255\, 254\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,960533,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,968429,0,8,8,0,(0\, 253\, 254\, 0\, 253\, 255\, 254\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,968435,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,976462,0,8,8,0,(0\, 255\, 0\, 0\, 255\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,976468,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,984462,0,8,8,0,(0\, 254\, 0\, 0\, 254\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,984467,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,992524,0,8,8,0,(0\, 255\, 255\, 0\, 255\, 255\, 255\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,992532,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,463,0,8,8,0,(0\, 255\, 255\, 0\, 255\, 255\, 255\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,467,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,8461,0,8,8,0,(0\, 252\, 254\, 0\, 252\, 255\, 254\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,8468,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,16462,0,8,8,0,(0\, 254\, 0\, 0\, 254\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,16467,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,24466,0,8,8,0,(0\, 249\, 253\, 0\, 249\, 255\, 253\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,24477,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,32430,0,8,8,0,(0\, 251\, 253\, 0\, 251\, 255\, 253\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,32438,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,40430,0,8,8,0,(0\, 247\, 253\, 0\, 247\, 255\, 253\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,40439,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,48522,0,8,8,0,(0\, 247\, 251\, 0\, 247\, 255\, 251\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,48528,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,56433,0,8,8,0,(0\, 246\, 252\, 0\, 246\, 255\, 252\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,56441,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
