urb_id,urb_type,transfer_type,endpoint_number,urb_direction,device_number,bus_number,setup_request,data_flag,urb_sec,urb_usec,urb_status,urb_length,data_length,urb_unusedsetup_header
18446632716636860800,S,3,1,8,7,2,45,60,1727432108,324955,4294967181,131072,0,0
18446632716636860800,C,3,1,8,7,2,45,68,1727432108,325620,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,325624,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,325795,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,325842,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,325857,0,31,0,0
18446632716636860800,S,3,1,8,7,2,45,60,1727432108,325859,4294967181,131072,0,0
18446632716636860800,C,3,1,8,7,2,45,68,1727432108,326472,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,326509,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,326637,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,326711,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,326723,0,31,0,0
18446632716636860800,S,3,1,8,7,2,45,60,1727432108,326727,4294967181,131072,0,0
18446632716636860800,C,3,1,8,7,2,45,68,1727432108,327374,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,327403,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,327539,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,327618,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,327630,0,31,0,0
18446632716636860800,S,3,1,8,7,2,45,60,1727432108,327633,4294967181,131072,0,0
18446632716636860800,C,3,1,8,7,2,45,68,1727432108,328286,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,328315,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,328450,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,328514,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,328528,0,31,0,0
18446632716636860800,S,3,1,8,7,2,45,60,1727432108,328531,4294967181,123904,0,0
18446632716636860800,C,3,1,8,7,2,45,68,1727432108,329482,0,123904,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,329511,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,329524,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,329601,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,329682,0,31,0,0
18446632716636860800,S,3,1,8,7,2,45,60,1727432108,329712,4294967181,134144,0,0
18446632716636860800,C,3,1,8,7,2,45,68,1727432108,331537,0,134144,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,331566,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,331601,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,331826,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,331840,0,31,0,0
18446632716636860800,S,3,1,8,7,2,45,60,1727432108,331843,4294967181,131072,0,0
18446632716636860800,C,3,1,8,7,2,45,68,1727432108,334210,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,334215,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,334261,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,334321,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,334333,0,31,0,0
