urb_id,urb_type,transfer_type,endpoint_number,urb_direction,device_number,bus_number,setup_request,data_flag,urb_sec,urb_usec,urb_status,urb_length,data_length,urb_unusedsetup_header
18446632715025112832,S,3,3,8,9,2,45,60,1727432470,211312,4294967181,524288,0,0
18446632715025110528,S,3,1,0,9,2,45,0,1727432470,211347,4294967181,32,32,0
18446632715025110528,C,3,1,0,9,2,45,62,1727432470,211402,0,32,0,0
18446632715025111680,C,3,3,8,9,2,45,68,1727432470,214967,0,524288,0,0
18446632715025109760,C,3,2,8,9,2,45,0,1727432470,214971,0,16,16,0
18446632715025108992,S,3,2,8,9,2,45,60,1727432470,215146,4294967181,112,0,0
18446632715025109952,S,3,3,8,9,2,45,60,1727432470,215155,4294967181,524288,0,0
18446632715025109376,S,3,1,0,9,2,45,0,1727432470,215192,4294967181,32,32,0
18446632715025109376,C,3,1,0,9,2,45,62,1727432470,215231,0,32,0,0
18446632715025112832,C,3,3,8,9,2,45,68,1727432470,218233,0,524288,0,0
18446632715025110336,C,3,2,8,9,2,45,0,1727432470,218237,0,16,16,0
18446632715025112256,S,3,2,8,9,2,45,60,1727432470,219089,4294967181,112,0,0
18446632715025110144,S,3,3,8,9,2,45,60,1727432470,219098,4294967181,524288,0,0
18446632715025110720,S,3,1,0,9,2,45,0,1727432470,219137,4294967181,32,32,0
18446632715025110720,C,3,1,0,9,2,45,62,1727432470,219152,0,32,0,0
18446632715025109952,C,3,3,8,9,2,45,68,1727432470,221671,0,524288,0,0
18446632715025108992,C,3,2,8,9,2,45,0,1727432470,221672,0,16,16,0
18446632715025112064,S,3,2,8,9,2,45,60,1727432470,221824,4294967181,112,0,0
18446632715025111296,S,3,3,8,9,2,45,60,1727432470,221829,4294967181,524288,0,0
18446632715025111872,S,3,1,0,9,2,45,0,1727432470,221863,4294967181,32,32,0
18446632715025111872,C,3,1,0,9,2,45,62,1727432470,221901,0,32,0,0
18446632715025110144,C,3,3,8,9,2,45,68,1727432470,225991,0,524288,0,0
18446632715025112256,C,3,2,8,9,2,45,0,1727432470,225996,0,16,16,0
18446632715025111104,S,3,2,8,9,2,45,60,1727432470,226645,4294967181,112,0,0
18446632715025111488,S,3,3,8,9,2,45,60,1727432470,226654,4294967181,524288,0,0
18446632715025112448,S,3,1,0,9,2,45,0,1727432470,226690,4294967181,32,32,0
18446632715025112448,C,3,1,0,9,2,45,62,1727432470,226730,0,32,0,0
18446632715025111296,C,3,3,8,9,2,45,68,1727432470,229343,0,524288,0,0
18446632715025112064,C,3,2,8,9,2,45,0,1727432470,229346,0,16,16,0
18446632715025109184,S,3,2,8,9,2,45,60,1727432470,229507,4294967181,112,0,0
18446632715025110912,S,3,3,8,9,2,45,60,1727432470,229522,4294967181,524288,0,0
18446632715025112640,S,3,1,0,9,2,45,0,1727432470,229553,4294967181,32,32,0
18446632715025112640,C,3,1,0,9,2,45,62,1727432470,229600,0,32,0,0
18446632715025111488,C,3,3,8,9,2,45,68,1727432470,232791,0,524288,0,0
18446632715025111104,C,3,2,8,9,2,45,0,1727432470,232796,0,16,16,0
18446632715025109568,S,3,2,8,9,2,45,60,1727432470,233447,4294967181,112,0,0
18446632715025111104,S,3,3,8,9,2,45,60,1727432470,233459,4294967181,524288,0,0
